date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
08/04/2024,,,1,-7,2023/2024,6222.059675,304.7725867,190.1703677,92.27724882,93.26764172,28.01180066,10.37191416,99.20139749,31.6215,00:18:23,00:25:45,00:26:05,00:11:32,00:00:07
09/04/2024,,,2,-6,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
10/04/2024,,,3,-5,2023/2024,3975.243669,81.53710871,9.777964854,0,82.26120906,27.3570612,7.192505929,66.95440878,25.3697,00:12:18,00:19:23,00:17:04,00:05:11,00:00:03
11/04/2024,,,4,-4,2023/2024,6073.135406,254.4842451,101.6361622,22.78625233,165.076457,50.65353806,14.49696335,87.5664816,29.1958,00:03:47,00:16:18,00:23:11,00:21:29,00:00:19
12/04/2024,,,5,-3,2023/2024,10511.76517,810.9336559,401.1723648,189.3323225,200.26551,77.04170074,32.42958334,91.74678185,31.69442,00:08:21,00:24:18,00:06:10,00:09:57,00:00:38
13/04/2024,,,6,-2,2023/2024,2569.026886,0.157131656,22.80356566,8.500848662,60.61621014,19.09117919,3.527814926,61.27819676,28.0176,00:06:39,00:18:40,00:22:20,00:06:13,00:00:01
14/04/2024,,,7,-1,2023/2024,4018.598182,93.70336192,22.69646979,7.932322532,61.01247702,18.45255585,3.945515554,72.80519092,27.7592,00:09:27,00:21:36,00:12:56,00:03:28,00:00:01
15/04/2024,EVE,Everton,0,0,2023/2024,3594.071377,800.6460156,369.3744634,146.2844525,96.27040374,42.65229449,11.6380947,31.57443184,30.85089524,00:00:59,00:01:40,00:07:14,00:05:33,00:00:01
16/04/2024,,,1,-7,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
17/04/2024,,,2,-6,2023/2024,3910.924298,108.9516362,36.53037606,0.763157473,127.7670906,50.62323027,10.81967925,51.84769447,26.9674,00:03:26,00:13:01,00:19:39,00:16:56,00:02:17
18/04/2024,,,3,-5,2023/2024,5947.895493,275.8297426,16.53701399,0,156.6660897,43.78466473,11.32697737,78.90880388,25.4652,00:02:17,00:13:21,00:22:22,00:24:32,00:00:12
19/04/2024,,,4,-4,2023/2024,6286.559024,383.8228888,199.8708836,58.55073961,128.2755128,38.70118886,9.784116317,94.30325843,29.9092,00:10:32,00:23:17,00:21:50,00:09:48,00:00:01
20/04/2024,,,5,-3,2023/2024,6791.998328,407.0514731,145.2474482,56.04704258,144.6859486,38.76364369,6.973644469,88.10203932,31.1817,00:04:18,00:14:52,00:26:50,00:29:20,00:00:46
21/04/2024,,,6,-2,2023/2024,2355.628045,99.26986759,28.52060039,0,48.5982248,15.76648777,1.793560151,75.24285105,26.0263,00:11:12,00:15:59,00:09:33,00:03:35,00:00:00
22/04/2024,,,7,-1,2023/2024,5387.530861,62.68693817,45.41946065,10.40341951,127.0446807,38.92436369,9.417471535,72.84564041,28.0976,00:02:39,00:14:20,00:17:56,00:15:03,00:00:11
23/04/2024,ARS,Arsenal,0,0,2023/2024,7295.957331,584.7042982,236.7478543,72.64242552,145.8674387,58.82124064,24.16138248,56.33146122,30.35103357,00:02:39,00:08:19,00:20:26,00:22:08,00:01:00
24/04/2024,,,1,-3,2023/2024,3095.016938,94.39164851,42.87392616,33.7902994,80.26718566,34.62420848,9.690957044,34.550195,32.7086,00:02:05,00:03:27,00:05:12,00:03:28,00:00:06
25/04/2024,,,2,-2,2023/2024,2860.203325,160.8610528,29.27448185,18.88886449,82.20054083,29.82718975,12.3731375,53.39494618,29.39065,00:03:30,00:09:15,00:08:37,00:10:44,00:00:04
26/04/2024,,,3,-1,2023/2024,3133.131349,76.54740052,7.084599157,8.710581414,27.70845697,6.82505516,2.818084671,74.16562119,28.89,00:12:36,00:19:50,00:09:44,00:03:22,00:00:01
27/04/2024,AVL,Aston Villa,0,0,2023/2024,10532.64671,845.6525361,339.1457814,124.3094358,225.2475053,89.78485983,36.75464593,110.007777,30.77126,00:09:09,00:08:54,00:01:56,00:07:51,00:00:34
28/04/2024,,,1,-4,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
29/04/2024,,,2,-3,2023/2024,5114.786643,358.6754329,148.8484611,6.500793691,110.6946188,29.98913141,6.048740258,78.8906286,27.5607,00:03:33,00:24:40,00:24:12,00:16:01,00:00:03
30/04/2024,,,3,-2,2023/2024,3271.981216,12.7830526,16.68157939,23.69100124,112.6938646,39.27136853,12.69083339,74.42048514,31.122,00:10:27,00:24:58,00:18:39,00:04:17,00:00:10
01/05/2024,,,4,-1,2023/2024,5645.102922,140.8864576,22.72726487,12.84926775,92.83988502,33.96776509,9.439023387,81.84609108,29.824,00:06:59,00:20:01,00:20:12,00:12:11,00:00:18
02/05/2024,TOT,Tottenham Hotspur,0,0,2023/2024,10871.14825,845.2788805,446.4503202,163.3089198,242.4705168,88.73686847,32.03873726,92.74965634,31.69374,00:10:04,00:24:41,00:03:59,00:11:11,00:00:34
03/05/2024,,,1,-2,2023/2024,3165.690342,45.16290641,31.06245995,4.200584307,89.00157895,23.47249469,2.997394315,45.60872385,27.2818,00:03:26,00:11:13,00:12:30,00:08:42,00:00:05
04/05/2024,,,2,-1,2023/2024,3626.202748,129.6001969,81.46236042,30.20721242,108.0868999,31.97966753,11.69721396,67.54003944,30.05665,00:06:39,00:17:53,00:19:03,00:10:30,00:00:02
05/05/2024,WHU,West Ham United,0,0,2023/2024,8699.668739,205.5359089,142.2056183,54.88395604,207.8481916,76.81483573,27.4842176,90.63942074,30.76626,00:05:53,00:22:04,00:15:10,00:20:33,00:00:38
06/05/2024,,,1,-5,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
07/05/2024,,,2,-4,2023/2024,4500.724694,243.9144131,84.62431442,37.66332113,171.4921737,62.85120388,17.82275039,88.51256885,30.4293,00:03:44,00:17:28,00:19:46,00:18:06,00:00:53
08/05/2024,,,3,-3,2023/2024,6711.565225,266.6546224,97.7649587,46.57500931,102.7491477,29.85788216,7.651723697,82.2810008,30.6579,00:03:13,00:14:35,00:27:31,00:20:25,00:00:07
09/05/2024,,,4,-2,2023/2024,5020.869577,186.3637497,48.22446526,8.106306868,128.2970844,38.24328801,12.67781114,79.31488835,27.6605,00:02:41,00:16:42,00:18:00,00:17:22,00:00:08
10/05/2024,,,5,-1,2023/2024,6104.610874,63.86150257,25.12258433,7.269924634,115.8017037,26.77204138,8.057467265,89.77280046,27.6885,00:12:18,00:30:30,00:22:46,00:12:22,00:00:02
11/05/2024,NFO,Nottingham Forest,0,0,2023/2024,6464.2111,498.2522285,332.4614382,175.9515429,162.8882142,67.49569598,24.06701105,43.02404464,32.22637833,00:01:26,00:00:55,00:21:23,00:19:27,00:00:53
12/05/2024,,,1,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
13/05/2024,,,2,-2,2023/2024,3444.150988,64.13571223,51.85152718,9.282632944,74.75597537,17.5950701,6.174844175,46.5594509,28.5688,00:03:06,00:07:09,00:13:12,00:03:46,00:00:02
14/05/2024,,,3,-1,2023/2024,2587.131755,70.6653177,30.98230735,8.980481933,97.7229668,19.37145943,4.767494235,54.00112491,27.7773,00:04:55,00:16:53,00:18:15,00:10:24,00:00:08
15/05/2024,BHA,Brighton & Hove Albion,0,0,2023/2024,10490.68823,871.1515883,467.4454001,194.7796727,254.0944266,108.6434461,36.6347172,71.78283625,31.79172,00:03:02,00:09:39,00:07:16,00:23:24,00:01:15
16/05/2024,,,1,-3,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
17/05/2024,,,2,-2,2023/2024,3655.996877,68.67751269,21.91444684,9.035614557,96.62356508,29.27725526,6.961803914,53.82612124,27.6965,00:02:52,00:11:54,00:18:32,00:12:28,00:00:02
18/05/2024,,,3,-1,2023/2024,5432.013397,6.917507562,6.780419084,17.84326634,145.7388397,42.03021826,11.80988778,91.32572698,30.0269,00:11:38,00:22:23,00:19:14,00:18:27,00:00:11
19/05/2024,BOU,AFC Bournemouth,0,0,2023/2024,6736.436637,739.3550471,370.1433202,188.6091963,192.6534602,71.48873474,27.65090698,55.46538249,31.34075333,00:02:47,00:08:09,00:19:12,00:21:55,00:00:48
20/05/2024,,,1,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
21/05/2024,,,2,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
22/05/2024,,,3,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
23/05/2024,,,4,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
24/05/2024,,,5,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
25/05/2024,,,6,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
26/05/2024,,,7,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
27/05/2024,,,8,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
28/05/2024,,,9,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
29/05/2024,,,10,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
30/05/2024,,,10,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
31/05/2024,,,10,-10,2023/2024,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
01/08/2024,,,1,-2,2024/2025,5063.106666,212.9568244,83.52647768,35.62284474,128.1536848,36.73903158,12.60403991,76.53701038,30.51006667,00:01:57,00:07:39,00:15:56,00:15:55,00:00:12
02/08/2024,,,2,-1,2024/2025,4663.330765,0,10.87561004,6.519982557,100.6073682,27.51595108,8.656532023,89.87548878,28.8066,00:15:41,00:31:21,00:16:13,00:03:36,00:00:10
03/08/2024,MCI,Manchester City,0,0,2024/2025,9183.916333,428.1134639,172.868841,55.60738956,193.9176814,71.67657234,25.49765486,107.7395671,31.18526,00:06:33,00:15:37,00:16:36,00:09:10,00:00:29
04/08/2024,,,1,-2,2024/2025,2494.611114,213.8031517,99.14726783,31.85746937,57.57511724,13.44381391,6.511747212,36.85462439,30.01695,00:02:18,00:03:10,00:05:42,00:01:58,00:00:02
05/08/2024,,,2,-1,2024/2025,3876.462628,107.8653014,30.40210507,5.088056222,98.75933217,30.9698681,11.56826584,67.10019985,27.5968,00:06:32,00:17:01,00:17:02,00:09:20,00:00:03
06/08/2024,RMA,Real Madrid,0,0,2024/2025,11947.07038,854.9361855,481.9943869,226.1104263,254.5721716,109.2091017,39.83755882,92.3188868,31.89874,00:09:45,00:26:48,00:06:54,00:15:49,00:02:35
07/08/2024,,,1,-4,2024/2025,1733.424229,162.6722229,102.1760358,33.06595458,84.91542794,35.70442394,11.94834408,38.07158468,30.54975,00:02:39,00:03:15,00:06:44,00:03:49,00:00:03
08/08/2024,,,2,-3,2024/2025,1528.094743,93.9959079,18.76533156,1.818385758,36.31023742,9.961684777,8.338207194,0,27.1897,00:01:13,00:02:45,00:02:35,00:00:59,00:00:00
09/08/2024,,,3,-2,2024/2025,6552.390285,66.85793148,37.43864901,11.86108209,148.2405856,45.42413031,15.82535915,103.8344423,28.4654,00:10:31,00:27:15,00:29:58,00:13:18,00:00:00
10/08/2024,,,4,-1,2024/2025,5932.199403,383.4270659,157.5962038,27.99838349,77.78204807,17.60559213,3.526393674,87.87254614,28.49487857,00:10:03,00:28:14,00:20:17,00:05:10,00:00:01
11/08/2024,INT,Internazionale,0,0,2024/2025,6562.541608,283.5901317,14.44220353,14.90534886,112.3695023,43.64937982,17.18232822,100.831376,29.8793,00:15:00,00:29:10,00:17:44,00:12:13,00:00:01
12/08/2024,,,1,-6,2024/2025,8451.998742,264.9905895,105.5998601,72.67323496,129.6545925,38.61837265,10.93759886,74.69400967,31.4629,00:02:03,00:07:54,00:22:25,00:21:12,00:00:18
13/08/2024,,,2,-5,2024/2025,3149.409009,86.14437881,58.98742467,2.057268971,54.44013416,19.5472338,0.691217387,79.38012036,27.1227,00:11:54,00:23:43,00:15:23,00:06:48,00:00:14
14/08/2024,,,3,-4,2024/2025,4917.515287,42.56789822,17.60585766,9.901331185,109.1553474,47.78099685,16.34121222,109.5611185,28.8492,00:27:08,00:32:06,00:19:29,00:06:37,00:00:28
15/08/2024,,,4,-3,2024/2025,7959.182113,487.8061788,232.7986077,76.58472496,180.5940232,49.992472,15.97677157,131.0752065,31.8176,00:08:58,00:22:10,00:32:39,00:22:14,00:00:15
16/08/2024,,,5,-2,2024/2025,2636.534963,61.38427019,15.95783706,0,98.67161309,46.4533037,16.31181302,106.1613859,25.7258,00:44:08,00:29:46,00:19:43,00:07:09,00:00:02
17/08/2024,,,6,-1,2024/2025,7125.838928,81.24752164,80.92411817,21.81548413,97.11773487,16.32244476,0,114.8900966,29.05265,00:35:26,00:29:56,00:24:31,00:09:24,00:00:08
18/08/2024,MCI,Manchester City,0,0,2024/2025,5705.631735,107.6138102,99.52138464,46.17705894,119.8568869,50.84897254,17.0727227,50.24843496,30.47437619,00:02:37,00:10:52,00:14:52,00:12:22,00:00:20
19/08/2024,,,1,-3,2024/2025,2838.938202,77.68734563,55.46011917,25.85470902,33.97608298,6.134221552,0,40.77291713,29.6648,00:07:40,00:06:47,00:05:15,00:01:10,00:00:03
20/08/2024,,,2,-2,2024/2025,5692.63971,244.3544877,55.64570164,0,75.08977464,11.34761331,1.265182027,74.2734193,25.67577,00:09:10,00:17:08,00:20:59,00:03:19,00:00:00
21/08/2024,,,3,-1,2024/2025,5838.209087,292.6791863,158.7720862,33.57623276,117.969816,42.08353356,16.3594626,109.991972,29.76076333,00:19:46,00:32:10,00:21:08,00:08:54,00:00:01
22/08/2024,SFC,Servette,0,0,2024/2025,9855.816515,172.3566905,82.60883946,63.53329045,170.9348028,57.93376604,22.27456366,150.1221583,31.058,00:09:04,00:31:44,00:30:17,00:20:29,00:00:43
23/08/2024,,,1,-2,2024/2025,5643.882766,201.2995313,83.52588359,53.10907429,153.8605706,51.08206407,14.9856296,110.020783,31.08236667,00:14:06,00:36:50,00:19:42,00:09:24,00:00:06
24/08/2024,,,2,-1,2024/2025,2854.494081,47.57639097,21.54900382,12.50324428,66.07953897,28.25411695,7.936759951,63.84435251,28.8128,00:04:16,00:20:15,00:13:37,00:05:45,00:00:02
25/08/2024,WOL,Wolverhampton Wanderers,0,0,2024/2025,4952.72204,99.25855895,49.20431862,18.53528031,157.3526776,61.59831806,26.2576409,75.11989077,28.37716,00:01:37,00:13:51,00:19:21,00:22:57,00:00:52
26/08/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
27/08/2024,,,2,-2,2024/2025,2359.144834,223.7847515,108.0962632,5.761148154,27.89263556,11.80163969,6.240289761,42.06472016,27.2483,00:03:19,00:04:02,00:03:16,00:01:03,00:00:00
28/08/2024,,,3,-1,2024/2025,4564.664388,242.9954512,134.0156211,24.18879936,67.53494283,16.72217777,5.574901564,107.1168282,28.492725,00:19:16,00:33:10,00:12:51,00:04:13,00:00:00
29/08/2024,SFC,Servette,0,0,2024/2025,10117.62813,851.3875628,397.8900781,181.5416712,213.0854036,83.1915137,36.47808518,85.34316399,31.81032,00:03:48,00:15:45,00:07:20,00:17:26,00:00:26
30/08/2024,,,1,-2,2024/2025,6257.723905,238.288415,120.5722463,29.38086991,178.1928853,55.4544565,16.06454202,101.1448249,28.57266667,00:08:12,00:32:38,00:29:43,00:15:03,00:00:03
31/08/2024,,,2,-1,2024/2025,5480.093489,20.32606476,8.996775105,7.899478141,135.9101218,52.94076473,13.75428808,114.5238964,28.67245,00:19:18,00:33:23,00:26:33,00:13:39,00:00:06
01/09/2024,CRY,Crystal Palace,0,0,2024/2025,4688.605552,339.52753,139.9031066,74.27972244,77.58669314,17.01299106,6.494614004,38.89564469,30.68618667,00:01:21,00:01:32,00:03:45,00:03:15,00:00:00
02/09/2024,,,1,-10,2024/2025,5552.796305,363.700587,141.8607055,34.34419254,102.0659058,29.52155525,8.753351772,134.9854752,30.04622,00:18:03,00:33:34,00:21:29,00:09:42,00:00:03
03/09/2024,,,2,-10,2024/2025,4802.145415,208.9501066,35.20209712,12.62962799,100.1934529,34.22229113,9.521738205,66.56279371,29.0014,00:03:48,00:15:17,00:18:13,00:09:23,00:00:00
04/09/2024,,,3,-10,2024/2025,4572.250756,174.3104452,44.48451362,35.47350741,60.52552299,11.7356995,3.235601589,65.95358688,32.7274,00:06:36,00:21:06,00:18:39,00:05:11,00:00:04
05/09/2024,,,4,-9,2024/2025,2108.599757,320.5482308,150.9518741,40.93129417,25.91551424,5.147346755,3.632043708,72.56436402,29.05448333,00:14:17,00:19:04,00:11:30,00:05:36,00:00:00
06/09/2024,,,5,-8,2024/2025,6624.822251,389.0540769,180.5061374,81.96113352,167.0673872,65.66584215,20.42351701,104.6239755,31.6134,00:06:38,00:29:08,00:30:48,00:18:25,00:00:12
07/09/2024,,,6,-7,2024/2025,7062.71014,483.1701722,254.6669157,124.1972373,144.1066336,49.87141132,18.5738478,85.42776519,32.23636667,00:02:11,00:12:26,00:34:01,00:22:00,00:00:10
08/09/2024,,,7,-6,2024/2025,7297.012479,628.5261052,322.8427626,148.3044405,170.3868,71.95375272,25.52411224,54.11437604,30.98668333,00:02:49,00:09:19,00:20:05,00:16:58,00:00:54
09/09/2024,,,8,-5,2024/2025,5649.444367,502.9010236,123.2518128,13.4074504,144.9453185,42.30007924,7.1962507,87.10765609,28.07923333,00:05:41,00:15:18,00:27:44,00:24:16,00:00:37
10/09/2024,,,9,-4,2024/2025,7475.662278,329.7305734,156.6449566,97.83395001,136.4239831,54.18329832,18.6711078,96.28213897,32.26978,00:08:58,00:21:33,00:26:20,00:14:02,00:00:30
11/09/2024,,,10,-3,2024/2025,7184.386995,316.1141214,134.5109397,70.98838859,168.8287792,50.63010672,17.36105443,88.67089175,31.42576667,00:02:44,00:19:38,00:29:15,00:19:10,00:00:22
12/09/2024,,,10,-2,2024/2025,6290.433548,262.7536657,118.941653,46.78370404,111.7340448,32.6529542,4.694974727,134.3333715,30.22558,00:16:10,00:38:10,00:24:05,00:08:01,00:00:05
13/09/2024,,,10,-1,2024/2025,5179.602452,239.5187215,59.15213965,25.68797256,91.61305468,24.10034434,4.778077681,87.17913194,29.4064,00:11:53,00:25:27,00:19:27,00:04:51,00:00:10
14/09/2024,BOU,AFC Bournemouth,0,0,2024/2025,7092.246458,385.6385294,147.3675791,38.83759651,161.9554807,66.07908063,23.16844308,85.51888972,30.4404,00:01:29,00:12:20,00:17:49,00:17:47,00:00:13
15/09/2024,,,1,-6,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
16/09/2024,,,2,-5,2024/2025,3804.12974,124.6217852,14.71400893,10.75163203,80.91441294,31.44190113,11.17915457,80.95349117,28.2618,00:14:45,00:27:59,00:14:35,00:07:19,00:00:00
17/09/2024,,,3,-4,2024/2025,4407.130689,261.3097684,66.01725539,0,140.8409839,46.16632243,16.24989177,102.0944857,25.83245,00:14:18,00:32:27,00:21:51,00:07:08,00:00:06
18/09/2024,,,4,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
19/09/2024,,,5,-2,2024/2025,5289.662806,59.03136513,8.644417218,11.58554901,104.2283646,30.65194878,11.76804272,127.8520909,28.7972,00:21:24,00:35:03,00:14:50,00:08:55,00:00:03
20/09/2024,,,6,-1,2024/2025,3486.041563,2.906094516,52.94511531,50.64913181,41.3312312,12.73264503,2.037592102,93.0922616,32.48663333,00:29:52,00:26:12,00:16:39,00:03:07,00:00:05
21/09/2024,WHU,West Ham United,0,0,2024/2025,11243.52696,769.1248755,419.4422875,153.6639409,208.7130094,76.21736454,31.22714903,114.9539289,31.33516,00:09:00,00:07:34,00:01:30,00:06:00,00:00:12
22/09/2024,,,1,-2,2024/2025,3539.878322,110.9933305,60.67224946,47.63715,94.50931295,19.73051437,2.856815364,76.89533997,27.6989,00:09:29,00:23:58,00:18:46,00:10:08,00:00:04
23/09/2024,,,2,-1,2024/2025,3638.843894,154.1060259,85.74317797,16.56998676,80.32542372,25.23514186,7.498772363,73.03011174,28.5232,00:09:22,00:19:22,00:17:57,00:04:52,00:00:01
24/09/2024,BRW,Barrow,0,0,2024/2025,8948.413214,346.0452804,144.151028,98.92644808,194.4500217,67.60545053,24.55832767,76.81391619,31.98425857,00:02:37,00:08:40,00:16:54,00:19:46,00:00:28
25/09/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
26/09/2024,,,2,-2,2024/2025,6023.535953,238.0711884,124.3185826,32.40578617,89.96570756,23.56967746,5.353608013,91.70532845,29.45466667,00:13:09,00:24:57,00:22:30,00:05:32,00:00:01
27/09/2024,,,3,-1,2024/2025,5705.260548,96.14465113,0,12.072081,116.2417888,37.96396798,12.16822899,111.781463,28.9009,00:16:10,00:32:20,00:22:35,00:06:33,00:00:01
28/09/2024,BHA,Brighton & Hove Albion,0,0,2024/2025,11185.0685,599.1412838,268.901709,59.8814798,239.1684558,99.78391115,35.42136475,139.7947345,29.34636667,00:06:38,00:12:44,00:22:19,00:17:42,00:00:03
29/09/2024,,,1,-4,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
30/09/2024,,,2,-3,2024/2025,4533.609911,0,0,0,145.9086931,49.06819552,10.48886843,114.6830501,20.6439,00:14:52,00:29:37,00:28:53,00:14:15,00:00:10
01/10/2024,,,3,-2,2024/2025,5373.182525,256.2326469,28.1667109,1.224964161,122.7336102,44.2276938,17.59287879,91.59923879,27.0146,00:08:04,00:22:48,00:19:05,00:08:41,00:00:01
02/10/2024,,,4,-1,2024/2025,5324.17885,272.3810688,120.2802419,18.62283592,67.33933458,16.5968246,4.59294041,110.3900278,28.28625714,00:19:08,00:30:28,00:12:38,00:03:20,00:00:01
03/10/2024,GNT,Gent,0,0,2024/2025,3968.08187,323.4373407,176.2410052,70.27371516,56.39422615,21.94512145,7.361925695,74.93928107,31.22044,00:09:46,00:21:28,00:18:31,00:04:47,00:00:03
04/10/2024,,,1,-2,2024/2025,3776.877362,128.9484488,62.86917279,13.13744506,109.9665331,40.38393945,14.86856098,94.95493534,28.9124,00:25:14,00:25:12,00:15:02,00:06:40,00:00:01
05/10/2024,,,2,-1,2024/2025,2795.287414,0,20.32475043,0,42.51699298,7.297419761,1.537082941,65.00940262,26.2773,00:13:06,00:17:40,00:12:11,00:01:59,00:00:01
06/10/2024,NFO,Nottingham Forest,0,0,2024/2025,5466.890631,218.2037944,269.3465371,109.8827178,122.2186319,48.67520773,20.21363471,82.16386642,31.73242,00:03:32,00:15:17,00:24:19,00:13:34,00:00:27
07/10/2024,,,1,-10,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
08/10/2024,,,2,-10,2024/2025,4612.179532,129.8132691,0,9.239226375,91.07575252,26.05456793,3.432025427,99.38865912,28.6687,00:20:31,00:27:53,00:21:09,00:07:17,00:00:02
09/10/2024,,,3,-10,2024/2025,5502.077344,163.2964469,3.580655265,8.568276113,113.7264814,28.44926674,6.174085651,85.34791819,28.9349,00:07:56,00:22:53,00:21:44,00:09:27,00:00:06
10/10/2024,,,4,-10,2024/2025,10184.81155,494.9732595,183.066439,79.28015755,125.9073171,35.25831033,8.174101208,95.47492037,31.41343333,00:06:42,00:21:50,00:21:01,00:33:38,00:00:16
11/10/2024,,,5,-9,2024/2025,7412.345568,317.3652424,106.7517318,47.00485945,124.4859192,41.8760648,16.13997799,79.64019086,30.45318,00:01:51,00:13:44,00:22:52,00:20:29,00:00:14
12/10/2024,,,6,-8,2024/2025,8119.459686,795.5521025,416.0808893,182.8869063,181.4377908,75.49142029,24.65552509,68.19168125,31.56062333,00:02:22,00:10:02,00:20:36,00:22:53,00:00:42
13/10/2024,,,7,-7,2024/2025,4686.078288,115.4460377,39.83870365,0,82.65460797,27.3477177,7.589116228,72.87534859,26.3562,00:08:20,00:21:38,00:18:07,00:06:35,00:00:00
14/10/2024,,,8,-6,2024/2025,6991.217886,501.8150907,180.6587709,29.63886572,180.0993405,59.83906082,17.78485699,97.63159364,28.4402,00:03:08,00:16:11,00:32:32,00:19:26,00:00:08
15/10/2024,,,9,-5,2024/2025,5585.895135,261.285394,95.12926706,24.21422816,77.07972779,20.99885234,7.570456685,85.13569337,29.3461,00:08:22,00:24:02,00:17:20,00:04:46,00:00:00
16/10/2024,,,10,-4,2024/2025,8420.565841,484.099419,242.8153209,77.32157827,212.9573806,82.53656286,28.54953536,89.34002817,31.37856,00:04:31,00:16:40,00:14:01,00:17:52,00:00:25
17/10/2024,,,10,-3,2024/2025,5236.549248,79.26422498,37.13412141,25.51521992,144.9393792,41.05865098,9.886899041,66.22497949,30.4091,00:03:28,00:12:27,00:19:26,00:19:47,00:01:34
18/10/2024,,,10,-2,2024/2025,8397.763583,248.0803865,110.7368215,37.91511337,126.4740002,38.90641699,7.827656706,130.884649,29.93828571,00:20:53,00:40:59,00:28:27,00:07:52,00:00:05
19/10/2024,,,10,-1,2024/2025,6245.443401,212.0647768,35.29889652,12.56862071,140.6002799,37.43886223,7.718416612,104.734539,29.1304,00:08:38,00:36:03,00:26:18,00:11:45,00:00:09
20/10/2024,LIV,Liverpool,0,0,2024/2025,8265.115489,533.9037751,233.4901675,109.4814732,166.5406217,72.84904824,31.02524318,71.45838464,30.78798857,00:01:59,00:08:23,00:17:13,00:21:02,00:02:00
21/10/2024,,,1,-3,2024/2025,0,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
22/10/2024,,,2,-2,2024/2025,7674.326185,259.8255925,94.62388193,29.88572329,126.7881743,27.48870785,2.621618064,86.69034507,29.5601,00:07:48,00:17:59,00:25:48,00:18:26,00:01:06
23/10/2024,,,3,-1,2024/2025,6563.315331,275.1855161,61.34467578,22.57319549,146.8903186,44.46534094,12.32027477,102.7688558,29.2486,00:09:49,00:26:53,00:25:15,00:05:54,00:00:00
24/10/2024,PAO,Panathinaikos,0,0,2024/2025,3703.869238,469.2590506,153.3123098,61.8215775,81.7378606,23.57954332,7.690043406,65.66230219,31.445325,00:08:07,00:20:42,00:15:06,00:05:48,00:00:00
25/10/2024,,,1,-2,2024/2025,4035.928756,212.9848214,131.637487,67.94040584,105.1127256,30.39764993,6.322398324,66.5980171,31.3255,00:05:45,00:19:01,00:18:36,00:10:10,00:00:03
26/10/2024,,,2,-1,2024/2025,4134.850876,26.44949051,38.33924609,19.39008901,74.89359314,17.20249555,4.970186063,65.24142937,28.9638,00:06:45,00:19:11,00:14:40,00:05:16,00:00:01
