sessionDate,seasonName,metric,category,value
03/08/2023,2023/2024,bio_baseline_completeness,bio,0
03/08/2023,2023/2024,bio_baseline_composite,bio,
03/08/2023,2023/2024,emboss_baseline_score,total,
03/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
03/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
03/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
03/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
03/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
03/08/2023,2023/2024,sleep_baseline_composite,sleep,
03/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
03/08/2023,2023/2024,soreness_baseline_composite,soreness,
03/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
03/08/2023,2023/2024,subjective_baseline_composite,subjective,
04/08/2023,2023/2024,bio_baseline_completeness,bio,0
04/08/2023,2023/2024,bio_baseline_composite,bio,
04/08/2023,2023/2024,emboss_baseline_score,total,-0.3185
04/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
04/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
04/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
04/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
04/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
04/08/2023,2023/2024,sleep_baseline_composite,sleep,
04/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.016129032258064516
04/08/2023,2023/2024,soreness_baseline_composite,soreness,0
04/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.10752688172043011
04/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.358
05/08/2023,2023/2024,bio_baseline_completeness,bio,0
05/08/2023,2023/2024,bio_baseline_composite,bio,
05/08/2023,2023/2024,emboss_baseline_score,total,-0.166666667
05/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
05/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
05/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
05/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
05/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
05/08/2023,2023/2024,sleep_baseline_composite,sleep,
05/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
05/08/2023,2023/2024,soreness_baseline_composite,soreness,
05/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.064516129
05/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.166666667
06/08/2023,2023/2024,bio_baseline_completeness,bio,0
06/08/2023,2023/2024,bio_baseline_composite,bio,
06/08/2023,2023/2024,emboss_baseline_score,total,
06/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
06/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
06/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
06/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
06/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
06/08/2023,2023/2024,sleep_baseline_composite,sleep,
06/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
06/08/2023,2023/2024,soreness_baseline_composite,soreness,
06/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
06/08/2023,2023/2024,subjective_baseline_composite,subjective,
07/08/2023,2023/2024,bio_baseline_completeness,bio,0
07/08/2023,2023/2024,bio_baseline_composite,bio,
07/08/2023,2023/2024,emboss_baseline_score,total,
07/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
07/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
07/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
07/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
07/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
07/08/2023,2023/2024,sleep_baseline_composite,sleep,
07/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
07/08/2023,2023/2024,soreness_baseline_composite,soreness,
07/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
07/08/2023,2023/2024,subjective_baseline_composite,subjective,
08/08/2023,2023/2024,bio_baseline_completeness,bio,0
08/08/2023,2023/2024,bio_baseline_composite,bio,
08/08/2023,2023/2024,emboss_baseline_score,total,0.0115
08/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
08/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
08/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
08/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
08/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
08/08/2023,2023/2024,sleep_baseline_composite,sleep,
08/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
08/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.095
08/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.10752688172043011
08/08/2023,2023/2024,subjective_baseline_composite,subjective,0.020999999999999998
09/08/2023,2023/2024,bio_baseline_completeness,bio,0
09/08/2023,2023/2024,bio_baseline_composite,bio,
09/08/2023,2023/2024,emboss_baseline_score,total,-0.043888889
09/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
09/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
09/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
09/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
09/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
09/08/2023,2023/2024,sleep_baseline_composite,sleep,
09/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
09/08/2023,2023/2024,soreness_baseline_composite,soreness,0
09/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
09/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.087777778
10/08/2023,2023/2024,bio_baseline_completeness,bio,0
10/08/2023,2023/2024,bio_baseline_composite,bio,
10/08/2023,2023/2024,emboss_baseline_score,total,0.2
10/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
10/08/2023,2023/2024,sleep_baseline_composite,sleep,
10/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
10/08/2023,2023/2024,soreness_baseline_composite,soreness,0
10/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.053763441
10/08/2023,2023/2024,subjective_baseline_composite,subjective,0.2
11/08/2023,2023/2024,bio_baseline_completeness,bio,0
11/08/2023,2023/2024,bio_baseline_composite,bio,
11/08/2023,2023/2024,emboss_baseline_score,total,-0.082777778
11/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
11/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
11/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
11/08/2023,2023/2024,sleep_baseline_composite,sleep,
11/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
11/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.163333333
11/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
11/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.111111111
12/08/2023,2023/2024,bio_baseline_completeness,bio,0
12/08/2023,2023/2024,bio_baseline_composite,bio,
12/08/2023,2023/2024,emboss_baseline_score,total,-0.28625
12/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
12/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
12/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
12/08/2023,2023/2024,sleep_baseline_composite,sleep,
12/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
12/08/2023,2023/2024,soreness_baseline_composite,soreness,0
12/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.086021505
12/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.34875
13/08/2023,2023/2024,bio_baseline_completeness,bio,0
13/08/2023,2023/2024,bio_baseline_composite,bio,
13/08/2023,2023/2024,emboss_baseline_score,total,
13/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
13/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
13/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
13/08/2023,2023/2024,sleep_baseline_composite,sleep,
13/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
13/08/2023,2023/2024,soreness_baseline_composite,soreness,
13/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
13/08/2023,2023/2024,subjective_baseline_composite,subjective,
14/08/2023,2023/2024,bio_baseline_completeness,bio,0
14/08/2023,2023/2024,bio_baseline_composite,bio,
14/08/2023,2023/2024,emboss_baseline_score,total,
14/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
14/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
14/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
14/08/2023,2023/2024,sleep_baseline_composite,sleep,
14/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
14/08/2023,2023/2024,soreness_baseline_composite,soreness,
14/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
14/08/2023,2023/2024,subjective_baseline_composite,subjective,
15/08/2023,2023/2024,bio_baseline_completeness,bio,0
15/08/2023,2023/2024,bio_baseline_composite,bio,
15/08/2023,2023/2024,emboss_baseline_score,total,0.0425
15/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
15/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
15/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
15/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
15/08/2023,2023/2024,sleep_baseline_composite,sleep,
15/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097
15/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.575
15/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.10752688172043011
15/08/2023,2023/2024,subjective_baseline_composite,subjective,0.1
16/08/2023,2023/2024,bio_baseline_completeness,bio,0
16/08/2023,2023/2024,bio_baseline_composite,bio,
16/08/2023,2023/2024,emboss_baseline_score,total,-0.0595
16/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
16/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
16/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
16/08/2023,2023/2024,sleep_baseline_composite,sleep,
16/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.12903225806451613
16/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.0475
16/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.10752688172043011
16/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.1
17/08/2023,2023/2024,bio_baseline_completeness,bio,0
17/08/2023,2023/2024,bio_baseline_composite,bio,
17/08/2023,2023/2024,emboss_baseline_score,total,-0.210555556
17/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
17/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
17/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
17/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
17/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
17/08/2023,2023/2024,sleep_baseline_composite,sleep,
17/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.2631578947368421
17/08/2023,2023/2024,soreness_baseline_composite,soreness,0
17/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.15789473684210523
17/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.432777778
18/08/2023,2023/2024,bio_baseline_completeness,bio,0
18/08/2023,2023/2024,bio_baseline_composite,bio,
18/08/2023,2023/2024,emboss_baseline_score,total,-0.122222222
18/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
18/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
18/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
18/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
18/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
18/08/2023,2023/2024,sleep_baseline_composite,sleep,
18/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
18/08/2023,2023/2024,soreness_baseline_composite,soreness,0
18/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
18/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.122222222
19/08/2023,2023/2024,bio_baseline_completeness,bio,0
19/08/2023,2023/2024,bio_baseline_composite,bio,
19/08/2023,2023/2024,emboss_baseline_score,total,0.045
19/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
19/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
19/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
19/08/2023,2023/2024,sleep_baseline_composite,sleep,
19/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097
19/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.05
19/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.10752688172043011
19/08/2023,2023/2024,subjective_baseline_composite,subjective,0
20/08/2023,2023/2024,bio_baseline_completeness,bio,0
20/08/2023,2023/2024,bio_baseline_composite,bio,
20/08/2023,2023/2024,emboss_baseline_score,total,
20/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
20/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
20/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
20/08/2023,2023/2024,sleep_baseline_composite,sleep,
20/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
20/08/2023,2023/2024,soreness_baseline_composite,soreness,
20/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
20/08/2023,2023/2024,subjective_baseline_composite,subjective,
21/08/2023,2023/2024,bio_baseline_completeness,bio,0
21/08/2023,2023/2024,bio_baseline_composite,bio,
21/08/2023,2023/2024,emboss_baseline_score,total,
21/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
21/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
21/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
21/08/2023,2023/2024,sleep_baseline_composite,sleep,
21/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
21/08/2023,2023/2024,soreness_baseline_composite,soreness,
21/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
21/08/2023,2023/2024,subjective_baseline_composite,subjective,
22/08/2023,2023/2024,bio_baseline_completeness,bio,0
22/08/2023,2023/2024,bio_baseline_composite,bio,
22/08/2023,2023/2024,emboss_baseline_score,total,-0.037222222
22/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
22/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
22/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
22/08/2023,2023/2024,sleep_baseline_composite,sleep,
22/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
22/08/2023,2023/2024,soreness_baseline_composite,soreness,0.19
22/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
22/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.047777778
23/08/2023,2023/2024,bio_baseline_completeness,bio,0
23/08/2023,2023/2024,bio_baseline_composite,bio,
23/08/2023,2023/2024,emboss_baseline_score,total,0.13166666666666668
23/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
23/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
23/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
